,词,TFIDF
0,搬迁,0.01103050214010839
1,怒江,0.0093213550610346
2,老罗,0.00745708404882768
3,兵团,0.007439848056257331
4,安置,0.005655015954402189
5,战区,0.005655015954402189
6,福贡县,0.00559281303662076
7,巴勒斯坦人,0.00559281303662076
8,民族团结,0.005349276010609418
9,扶贫,0.005147567665383915
10,5G,0.005147567665383915
11,易地,0.004952631085914891
12,路线,0.004463908833754399
13,台岛,0.004457730008841181
14,比上,0.004446672841184051
15,祖国,0.004412200856043357
16,统一,0.004299573713592673
17,涨幅,0.003962104868731913
18,祖国统一,0.00380354220817107
19,价格上涨,0.00380354220817107
20,回落,0.00380354220817107
21,受访者,0.00380354220817107
22,部队,0.0037743228969537874
23,治疆,0.00372854202441384
24,援疆,0.00372854202441384
25,新村,0.00372854202441384
26,维稳,0.00372854202441384
27,960,0.00372854202441384
28,世世代代,0.00372854202441384
29,崇山峻岭,0.00372854202441384
30,迁徙,0.00372854202441384
31,中等,0.00372854202441384
32,新疆,0.00372711114917911
33,边陲,0.0029759392225029327
34,津南,0.0029759392225029327
35,引擎,0.0029759392225029327
36,戍边,0.0029759392225029327
37,摆脱,0.0029759392225029327
38,高分,0.0029759392225029327
39,三维,0.0029759392225029327
40,下山,0.0029759392225029327
41,京津,0.0029759392225029327
42,同胞,0.0029759392225029327
43,天宫,0.0029759392225029327
44,发生爆炸,0.0029759392225029327
45,过境,0.0029759392225029327
46,各族群众,0.002971578651548935
47,台独,0.002971578651548935
48,方略,0.002674638005304709
49,两岸,0.002674638005304709
50,检验,0.002674638005304709
51,相当于,0.00253569480544738
52,上海市,0.00253569480544738
53,白皮书,0.00253569480544738
54,和平统一,0.00253569480544738
55,CPI,0.00253569480544738
56,赞赏,0.00253569480544738
57,克里米亚,0.00253569480544738
58,输送,0.00253569480544738
59,石油,0.0024235782661723667
60,台湾,0.0022499281904164513
61,全局,0.0022233364205920254
62,人心,0.0022233364205920254
63,南疆,0.0022233364205920254
64,攻坚战,0.0022233364205920254
65,贫困村,0.0022233364205920254
66,基站,0.0022233364205920254
67,外来干涉,0.0022233364205920254
68,突击,0.0022233364205920254
69,精确,0.0022233364205920254
70,航天员,0.0022233364205920254
71,以军,0.0022233364205920254
72,杰哈德,0.0022233364205920254
73,高度,0.0022061004280216783
74,接近,0.0022061004280216783
75,分裂,0.0022061004280216783
76,食品,0.0022061004280216783
77,省份,0.0021577901055100097
78,贫困,0.0020609784032511315
79,近期,0.0020609784032511315
80,实力,0.0020142713797213795
81,火箭弹,0.0020142713797213795
82,上涨,0.0020142713797213795
83,全县,0.0019810524343659565
84,打赢,0.0019810524343659565
85,火箭,0.0019810524343659565
86,载人,0.0019810524343659565
87,航空,0.0019810524343659565
88,贫困人口,0.001970513038498741
89,河北,0.0018871614484768937
90,东部,0.0018871614484768937
91,儿女,0.00186427101220692
92,情系,0.00186427101220692
93,堡垒,0.00186427101220692
94,四地州,0.00186427101220692
95,和田地区,0.00186427101220692
96,策勒县,0.00186427101220692
97,多座,0.00186427101220692
98,河里,0.00186427101220692
99,凿冰,0.00186427101220692
100,11000,0.00186427101220692
101,情满,0.00186427101220692
102,吐鲁番市,0.00186427101220692
103,西门,0.00186427101220692
104,一家亲,0.00186427101220692
105,联谊,0.00186427101220692
106,几十万名,0.00186427101220692
107,走村入户,0.00186427101220692
108,心声,0.00186427101220692
109,之花,0.00186427101220692
110,开遍,0.00186427101220692
111,天山南北,0.00186427101220692
112,中亚,0.00186427101220692
113,升温,0.00186427101220692
114,兴疆,0.00186427101220692
115,安边,0.00186427101220692
116,固疆,0.00186427101220692
117,稳定器,0.00186427101220692
118,熔炉,0.00186427101220692
119,生产力,0.00186427101220692
120,兵地,0.00186427101220692
121,280.88,0.00186427101220692
122,53.9%,0.00186427101220692
123,17921,0.00186427101220692
124,37642,0.00186427101220692
125,6394,0.00186427101220692
126,15575,0.00186427101220692
127,森林草原,0.00186427101220692
128,彪炳史册,0.00186427101220692
129,深远,0.00186427101220692
130,夜幕降临,0.00186427101220692
131,很难,0.00186427101220692
132,寂静,0.00186427101220692
133,托坪村,0.00186427101220692
134,零星,0.00186427101220692
135,土路,0.00186427101220692
136,居民楼,0.00186427101220692
137,五人制,0.00186427101220692
138,足球场,0.00186427101220692
139,点燃,0.00186427101220692
140,教室,0.00186427101220692
